Match ID,Innings Number,From Over,To Over,Powerplay Type
1426267,2,0.1,5.6,mandatory
1359501,1,0.1,5.6,mandatory
1359501,2,0.1,5.7,mandatory
392211,1,0.1,5.6,mandatory
392211,2,0.1,5.7,mandatory
501198,1,0.1,5.6,mandatory
501198,2,0.1,5.7,mandatory
1254114,1,0.1,5.6,mandatory
1254114,2,0.1,5.6,mandatory
829811,1,0.1,5.6,mandatory
829811,2,0.1,5.7,mandatory
1426288,1,0.1,5.6,mandatory
1426288,2,0.1,5.7,mandatory
336024,1,0.1,5.6,mandatory
336024,2,0.1,5.7,mandatory
548374,1,0.1,5.6,mandatory
548374,2,0.1,5.7,mandatory
1304080,1,0.1,5.6,mandatory
1304080,2,0.1,5.6,mandatory
1237178,1,0.1,5.6,mandatory
1237178,2,0.1,5.6,mandatory
1178429,1,0.1,5.6,mandatory
1178429,2,0.1,5.6,mandatory
729291,1,0.1,5.7,mandatory
729291,2,0.1,5.6,mandatory
501209,1,0.1,5.6,mandatory
501209,2,0.1,5.6,mandatory
1473440,1,0.1,5.7,mandatory
1473440,2,0.1,5.6,mandatory
829779,1,0.1,5.6,mandatory
829779,2,0.1,5.6,mandatory
1473505,1,0.1,5.6,mandatory
1473505,2,0.1,5.6,mandatory
548323,1,0.1,5.6,mandatory
548323,2,0.1,5.6,mandatory
1359540,1,0.1,5.6,mandatory
1359540,2,0.1,5.6,mandatory
1304096,1,0.1,5.7,mandatory
1304096,2,0.1,5.6,mandatory
1304079,1,0.1,5.6,mandatory
1304079,2,0.1,5.6,mandatory
335999,1,0.1,5.6,mandatory
335999,2,0.1,5.6,mandatory
980909,1,0.1,5.6,mandatory
980909,2,0.1,5.7,mandatory
729287,1,0.1,5.7,mandatory
729287,2,0.1,5.6,mandatory
1237181,1,0.1,5.6,mandatory
1237181,2,0.1,5.6,mandatory
1473456,1,0.1,5.6,mandatory
1473456,2,0.1,5.6,mandatory
392196,1,0.1,5.6,mandatory
392196,2,0.1,5.6,mandatory
548335,1,0.1,5.6,mandatory
548335,2,0.1,5.6,mandatory
392207,1,0.1,5.6,mandatory
392207,2,0.1,5.6,mandatory
1359517,1,0.1,5.6,mandatory
1359517,2,0.1,5.6,mandatory
1426271,1,0.1,5.6,mandatory
1426271,2,0.1,5.6,mandatory
829807,1,0.1,2.7,mandatory
829807,2,0.1,1.6,mandatory
1254102,1,0.1,5.6,mandatory
1254102,2,0.1,5.6,mandatory
336032,1,0.1,5.6,mandatory
336032,2,0.1,5.6,mandatory
501248,1,0.1,5.6,mandatory
501248,2,0.1,5.6,mandatory
548362,1,0.1,5.6,mandatory
548362,2,0.1,5.6,mandatory
1178413,1,0.1,5.6,mandatory
1178413,2,0.1,5.7,mandatory
729301,1,0.1,5.6,mandatory
729301,2,0.1,5.7,mandatory
1529272,1,0.1,5.6,mandatory
1529272,2,0.1,5.6,mandatory
980925,1,0.1,5.6,mandatory
980925,2,0.1,5.6,mandatory
1304055,1,0.1,5.6,mandatory
1304055,2,0.1,5.6,mandatory
1082597,1,0.1,5.8,mandatory
1082597,2,0.1,5.7,mandatory
1304110,1,0.1,5.6,mandatory
1304110,2,0.1,5.6,mandatory
1175364,1,0.1,5.6,mandatory
1175364,2,0.1,5.6,mandatory
829743,1,0.1,5.6,mandatory
829743,2,0.1,3.6,mandatory
1473495,1,0.1,5.6,mandatory
1136585,1,0.1,5.7,mandatory
1136585,2,0.1,5.6,mandatory
548319,1,0.1,5.6,mandatory
548319,2,0.1,5.6,mandatory
598001,1,0.1,5.7,mandatory
598001,2,0.1,5.6,mandatory
1216536,1,0.1,5.6,mandatory
1216536,2,0.1,5.6,mandatory
733999,1,0.1,5.6,mandatory
733999,2,0.1,5.6,mandatory
419131,1,0.1,5.6,mandatory
419131,2,0.1,5.6,mandatory
501233,1,0.1,5.7,mandatory
501233,2,0.1,5.6,mandatory
1136614,1,0.1,5.7,mandatory
1136614,2,0.1,5.6,mandatory
1254084,1,0.1,5.6,mandatory
1254084,2,0.1,5.6,mandatory
1359491,1,0.1,5.6,mandatory
1359491,2,0.1,5.6,mandatory
1527684,1,0.1,5.6,mandatory
1527684,2,0.1,5.6,mandatory
598056,1,0.1,5.6,mandatory
598056,2,0.1,5.6,mandatory
1422137,1,0.1,5.6,mandatory
1422137,2,0.1,5.6,mandatory
501264,1,0.1,5.6,mandatory
501264,2,0.1,5.6,mandatory
1082606,1,0.1,5.6,mandatory
1082606,2,0.1,5.6,mandatory
1254092,1,0.1,5.7,mandatory
1254092,2,0.1,5.6,mandatory
1136602,1,0.1,5.6,mandatory
1136602,2,0.1,5.6,mandatory
1527692,1,0.1,5.6,mandatory
1527692,2,0.1,5.6,mandatory
1359487,1,0.1,5.7,mandatory
1359487,2,0.1,5.6,mandatory
1422121,1,0.1,5.7,mandatory
1422121,2,0.1,5.6,mandatory
548358,1,0.1,5.6,mandatory
548358,2,0.1,5.6,mandatory
598040,1,0.1,5.6,mandatory
598040,2,0.1,5.6,mandatory
1082610,1,0.1,5.6,mandatory
1082610,2,0.1,5.6,mandatory
336008,1,0.1,5.6,mandatory
336008,2,0.1,5.6,mandatory
1312197,1,0.1,5.6,mandatory
1312197,2,0.1,5.7,mandatory
980933,1,0.1,5.7,mandatory
980933,2,0.1,5.6,mandatory
1529264,1,0.1,5.6,mandatory
1529264,2,0.1,5.6,mandatory
729317,1,0.1,5.6,mandatory
729317,2,0.1,5.6,mandatory
1178405,1,0.1,5.6,mandatory
1178405,2,0.1,5.6,mandatory
1175372,1,0.1,5.6,mandatory
1175372,2,0.1,5.6,mandatory
1304106,1,0.1,5.7,mandatory
1304106,2,0.1,5.6,mandatory
1178393,1,0.1,5.6,mandatory
1178393,2,0.1,5.6,mandatory
1216520,1,0.1,5.6,mandatory
1216520,2,0.1,5.6,mandatory
598017,1,0.1,5.6,mandatory
598017,2,0.1,5.6,mandatory
1136593,1,0.1,5.6,mandatory
1136593,2,0.1,5.6,mandatory
1473483,1,0.1,5.6,mandatory
1473483,2,0.1,5.6,mandatory
501225,1,0.1,5.6,mandatory
501225,2,0.1,5.6,mandatory
1082647,1,0.1,5.6,mandatory
1082647,2,0.1,5.6,mandatory
419127,1,0.1,5.7,mandatory
419127,2,0.1,5.6,mandatory
1216521,1,0.1,5.7,mandatory
1216521,2,0.1,5.6,mandatory
598016,1,0.1,5.6,mandatory
598016,2,0.1,5.6,mandatory
1473482,1,0.1,5.6,mandatory
1473482,2,0.1,5.7,mandatory
1136592,1,0.1,4.6,mandatory
1136592,2,0.1,3.6,mandatory
501224,1,0.1,5.7,mandatory
501224,2,0.1,5.6,mandatory
1082646,1,0.1,5.6,mandatory
1082646,2,0.1,5.6,mandatory
419126,1,0.1,5.6,mandatory
419126,2,0.1,5.6,mandatory
1529265,1,0.1,5.6,mandatory
1529265,2,0.1,5.6,mandatory
1178404,1,0.1,5.6,mandatory
1178404,2,0.1,5.6,mandatory
734031,1,0.1,5.6,mandatory
734031,2,0.1,5.6,mandatory
1304107,1,0.1,5.6,mandatory
1304107,2,0.1,5.7,mandatory
1422120,1,0.1,5.6,mandatory
1422120,2,0.1,5.6,mandatory
548359,1,0.1,5.6,mandatory
548359,2,0.1,5.8,mandatory
598041,1,0.1,5.6,mandatory
598041,2,0.1,5.6,mandatory
336009,1,0.1,5.6,mandatory
336009,2,0.1,5.7,mandatory
1082611,1,0.1,5.6,mandatory
1082611,2,0.1,5.6,mandatory
1254093,1,0.1,5.6,mandatory
1254093,2,0.1,5.7,mandatory
980965,1,0.1,5.6,mandatory
980965,2,0.1,5.6,mandatory
1136603,1,0.1,5.7,mandatory
1136603,2,0.1,5.7,mandatory
1527693,1,0.1,5.7,mandatory
1527693,2,0.1,5.6,mandatory
1359486,1,0.1,5.6,mandatory
1359486,2,0.1,5.6,mandatory
598057,1,0.1,5.6,mandatory
598057,2,0.1,5.7,mandatory
1422136,1,0.1,5.6,mandatory
1422136,2,0.1,5.6,mandatory
829715,1,0.1,5.6,mandatory
829715,2,0.1,5.6,mandatory
501265,1,0.1,5.7,mandatory
1082607,1,0.1,5.7,mandatory
1082607,2,0.1,5.6,mandatory
1136615,1,0.1,5.6,mandatory
1136615,2,0.1,5.8,mandatory
980973,1,0.1,5.6,mandatory
980973,2,0.1,5.6,mandatory
1254085,1,0.1,5.6,mandatory
1254085,2,0.1,5.6,mandatory
1359490,1,0.1,5.6,mandatory
1359490,2,0.1,5.6,mandatory
1527685,1,0.1,3.4,mandatory
1136584,1,0.1,5.6,mandatory
1136584,2,0.1,5.6,mandatory
1473494,1,0.1,5.6,mandatory
1473494,2,0.1,5.6,mandatory
548318,1,0.1,5.7,mandatory
548318,2,0.1,5.6,mandatory
598000,1,0.1,5.7,mandatory
598000,2,0.1,5.7,mandatory
1216537,1,0.1,5.6,mandatory
1216537,2,0.1,5.6,mandatory
733977,1,0.1,5.7,mandatory
733977,2,0.1,5.6,mandatory
419130,1,0.1,5.6,mandatory
419130,2,0.1,5.7,mandatory
1082650,1,0.1,5.6,mandatory
1082650,2,0.1,5.6,mandatory
501232,1,0.1,5.6,mandatory
501232,2,0.1,5.6,mandatory
1178412,1,0.1,5.6,mandatory
1178412,2,0.1,5.6,mandatory
1529273,1,0.1,5.6,mandatory
1529273,2,0.1,5.6,mandatory
1304054,1,0.1,5.6,mandatory
1304054,2,0.1,5.6,mandatory
1082596,1,0.1,5.6,mandatory
1082596,2,0.1,5.6,mandatory
1304111,1,0.1,5.6,mandatory
1304111,2,0.1,5.7,mandatory
734027,1,0.1,5.7,mandatory
734027,2,0.1,5.6,mandatory
1175365,1,0.1,5.6,mandatory
1175365,2,0.1,5.6,mandatory
336033,1,0.1,5.6,mandatory
336033,2,0.1,5.6,mandatory
501249,1,0.1,5.7,mandatory
501249,2,0.1,5.6,mandatory
829739,1,0.1,5.6,mandatory
829739,2,0.1,5.7,mandatory
548363,1,0.1,5.6,mandatory
548363,2,0.1,5.6,mandatory
392206,1,0.1,5.7,mandatory
392206,2,0.1,5.6,mandatory
1426270,1,0.1,5.6,mandatory
1426270,2,0.1,5.6,mandatory
1359516,1,0.1,5.6,mandatory
1359516,2,0.1,5.6,mandatory
1254103,1,0.1,5.6,mandatory
1254103,2,0.1,5.6,mandatory
1473457,1,0.1,5.8,mandatory
1473457,2,0.1,5.6,mandatory
829781,1,0.1,5.6,mandatory
829781,2,0.1,5.6,mandatory
392197,1,0.1,5.7,mandatory
392197,2,0.1,5.6,mandatory
548334,1,0.1,5.7,mandatory
548334,2,0.1,5.6,mandatory
1359541,1,0.1,5.6,mandatory
1359541,2,0.1,5.6,mandatory
1304097,1,0.1,5.6,mandatory
1304097,2,0.1,5.6,mandatory
335998,1,0.1,5.6,mandatory
335998,2,0.1,5.6,mandatory
1304078,1,0.1,5.6,mandatory
1304078,2,0.1,5.7,mandatory
1237180,1,0.1,5.7,mandatory
1237180,2,0.1,5.6,mandatory
392181,1,0.1,5.6,mandatory
392181,2,0.1,5.7,mandatory
501208,1,0.1,5.6,mandatory
501208,2,0.1,5.6,mandatory
829797,1,0.1,5.6,mandatory
829797,2,0.1,5.6,mandatory
1473441,1,0.1,5.7,mandatory
1473441,2,0.1,5.7,mandatory
1473504,1,0.1,5.7,mandatory
1473504,2,0.1,5.6,mandatory
548322,1,0.1,5.6,mandatory
548322,2,0.1,5.6,mandatory
1304081,1,0.1,5.6,mandatory
1304081,2,0.1,5.7,mandatory
1178428,1,0.1,5.6,mandatory
1178428,2,0.1,5.6,mandatory
336025,1,0.1,5.6,mandatory
336025,2,0.1,5.6,mandatory
548375,1,0.1,5.6,mandatory
548375,2,0.1,5.6,mandatory
1485779,1,0.1,5.7,mandatory
1485779,2,0.1,5.6,mandatory
1359500,1,0.1,5.6,mandatory
1359500,2,0.1,5.6,mandatory
1426266,1,0.1,5.6,mandatory
1426266,2,0.1,5.6,mandatory
392210,1,0.1,5.6,mandatory
392210,2,0.1,5.6,mandatory
501199,1,0.1,5.6,mandatory
501199,2,0.1,5.7,mandatory
980949,1,0.1,5.6,mandatory
980949,2,0.1,5.7,mandatory
1254115,1,0.1,5.6,mandatory
1254115,2,0.1,5.6,mandatory
1426289,1,0.1,5.6,mandatory
1426289,2,0.1,5.6,mandatory
1178408,1,0.1,5.6,mandatory
1178408,2,0.1,5.6,mandatory
1529269,1,0.1,5.6,mandatory
1529269,2,0.1,5.6,mandatory
1529286,1,0.1,5.6,mandatory
1529286,2,0.1,5.6,mandatory
501228,1,0.1,5.6,mandatory
501228,2,0.1,5.6,mandatory
1473461,1,0.1,5.6,mandatory
1473461,2,0.1,5.6,mandatory
1136571,1,0.1,5.7,mandatory
1136571,2,0.1,5.7,mandatory
980969,1,0.1,5.6,mandatory
980969,2,0.1,5.6,mandatory
1426303,1,0.1,5.6,mandatory
1426303,2,0.1,5.6,mandatory
1359520,1,0.1,5.6,mandatory
1359520,2,0.1,5.6,mandatory
1254070,1,0.1,5.6,mandatory
1254070,2,0.1,5.6,mandatory
392230,1,0.1,5.6,mandatory
392230,2,0.1,5.6,mandatory
548355,1,0.1,5.6,mandatory
548355,2,0.1,5.6,mandatory
336005,1,0.1,5.6,mandatory
336005,2,0.1,5.6,mandatory
1254089,1,0.1,5.6,mandatory
1254089,2,0.1,5.6,mandatory
1136619,1,0.1,5.6,mandatory
1136619,2,0.1,5.6,mandatory
1527689,1,0.1,5.6,mandatory
1527689,2,0.1,5.6,mandatory
392226,1,0.1,5.8,mandatory
392226,2,0.1,5.7,mandatory
1254066,1,0.1,5.6,mandatory
1254066,2,0.1,5.6,mandatory
1359536,1,0.1,5.6,mandatory
1359536,2,0.1,5.6,mandatory
829719,1,0.1,5.6,mandatory
829719,2,0.1,5.6,mandatory
548343,1,0.1,5.6,mandatory
548343,2,0.1,5.6,mandatory
336013,1,0.1,5.8,mandatory
336013,2,0.1,5.6,mandatory
501269,1,0.1,5.6,mandatory
501269,2,0.1,5.6,mandatory
1304058,1,0.1,5.6,mandatory
1304058,2,0.1,5.6,mandatory
1529290,1,0.1,5.6,mandatory
1529290,2,0.1,5.6,mandatory
1175369,1,0.1,5.6,mandatory
1175369,2,0.1,5.6,mandatory
548314,1,0.1,5.6,mandatory
548314,2,0.1,5.6,mandatory
1473498,1,0.1,5.6,mandatory
1473498,2,0.1,5.6,mandatory
1136588,1,0.1,5.6,mandatory
1136588,2,0.1,5.6,mandatory
1136567,1,0.1,5.6,mandatory
1136567,2,0.1,5.6,mandatory
1473477,1,0.1,5.6,mandatory
1473477,2,0.1,5.6,mandatory
980953,1,0.1,5.8,mandatory
980953,2,0.1,5.6,mandatory
1426293,1,0.1,5.6,mandatory
1426293,2,0.1,5.6,mandatory
501245,1,0.1,5.7,mandatory
501245,2,0.1,5.6,mandatory
1082627,1,0.1,5.8,mandatory
1082627,2,0.1,5.6,mandatory
419147,1,0.1,5.6,mandatory
419147,2,0.1,5.6,mandatory
548380,1,0.1,5.7,mandatory
548380,2,0.1,5.6,mandatory
1216540,1,0.1,5.6,mandatory
1216540,2,0.1,5.6,mandatory
829735,1,0.1,5.6,mandatory
829735,2,0.1,5.6,mandatory
734007,1,0.1,5.6,mandatory
734007,2,0.1,5.6,mandatory
1304074,1,0.1,5.6,mandatory
1304074,2,0.1,5.6,mandatory
335994,1,0.1,5.7,mandatory
335994,2,0.1,5.7,mandatory
419110,1,0.1,5.7,mandatory
419110,2,0.1,5.6,mandatory
501212,1,0.1,5.6,mandatory
501212,2,0.1,5.6,mandatory
598020,1,0.1,5.6,mandatory
598020,2,0.1,5.6,mandatory
1216517,1,0.1,5.6,mandatory
1216517,2,0.1,5.6,mandatory
1529300,1,0.1,5.6,mandatory
1529300,2,0.1,5.7,mandatory
734011,1,0.1,5.6,mandatory
734011,2,0.1,5.7,mandatory
1304062,1,0.1,5.6,mandatory
1304062,2,0.1,5.6,mandatory
335982,1,0.1,5.6,mandatory
335982,2,0.1,5.6,mandatory
1178424,1,0.1,1.6,mandatory
1178424,2,0.1,1.6,mandatory
501204,1,0.1,5.6,mandatory
501204,2,0.1,5.6,mandatory
419106,1,0.1,5.6,mandatory
419106,2,0.1,5.6,mandatory
1216501,1,0.1,5.7,mandatory
1216501,2,0.1,5.6,mandatory
598036,1,0.1,5.6,mandatory
598036,2,0.1,5.6,mandatory
1473508,1,0.1,5.6,mandatory
1473508,2,0.1,5.6,mandatory
1426285,1,0.1,5.6,mandatory
1426285,2,0.1,5.6,mandatory
980945,1,0.1,5.6,mandatory
980945,2,0.1,5.6,mandatory
419151,1,0.1,5.6,mandatory
419151,2,0.1,5.7,mandatory
336029,1,0.1,5.6,mandatory
336029,2,0.1,5.6,mandatory
1082631,1,0.1,5.6,mandatory
1082631,2,0.1,5.7,mandatory
501253,1,0.1,5.6,mandatory
501253,2,0.1,5.6,mandatory
829723,1,0.1,5.6,mandatory
829723,2,0.1,5.7,mandatory
548379,1,0.1,5.6,mandatory
548379,2,0.1,5.6,mandatory
598061,1,0.1,5.6,mandatory
598061,2,0.1,5.6,mandatory
1529285,1,0.1,5.6,mandatory
1529285,2,0.1,5.6,mandatory
1304108,1,0.1,5.6,mandatory
1304108,2,0.1,5.6,mandatory
1312199,1,0.1,5.6,mandatory
1312199,2,0.1,5.6,mandatory
1082649,1,0.1,5.6,mandatory
1082649,2,0.1,5.6,mandatory
1473462,1,0.1,5.6,mandatory
1473462,2,0.1,5.7,mandatory
1136572,1,0.1,5.7,mandatory
1136572,2,0.1,5.6,mandatory
419129,1,0.1,5.6,mandatory
419129,2,0.1,5.6,mandatory
598019,1,0.1,5.6,mandatory
598019,2,0.1,5.6,mandatory
733981,1,0.1,5.6,mandatory
733981,2,0.1,5.6,mandatory
981013,1,0.1,5.6,mandatory
981013,2,0.1,5.6,mandatory
980985,1,0.1,5.6,mandatory
980985,2,0.1,5.7,mandatory
1359523,1,0.1,5.6,mandatory
1359523,2,0.1,5.7,mandatory
1254073,1,0.1,5.7,mandatory
1254073,2,0.1,5.7,mandatory
1359489,1,0.1,5.6,mandatory
1359489,2,0.1,5.6,mandatory
392233,1,0.1,5.6,mandatory
392233,2,0.1,5.6,mandatory
1426300,1,0.1,5.6,mandatory
1426300,2,0.1,5.6,mandatory
336006,1,0.1,5.6,mandatory
336006,2,0.1,5.6,mandatory
548356,1,0.1,5.6,mandatory
548356,2,0.1,5.6,mandatory
392225,1,0.1,5.6,mandatory
392225,2,0.1,5.6,mandatory
1254065,1,0.1,5.6,mandatory
1254065,2,0.1,5.6,mandatory
1359535,1,0.1,5.6,mandatory
1359535,2,0.1,5.6,mandatory
980993,1,0.1,5.6,mandatory
980993,2,0.1,5.6,mandatory
336010,1,0.1,3.6,mandatory
336010,2,0.1,3.6,mandatory
1082608,1,0.1,5.6,mandatory
1082608,2,0.1,5.6,mandatory
598058,1,0.1,5.7,mandatory
598058,2,0.1,5.6,mandatory
1422139,1,0.1,5.6,mandatory
1422139,2,0.1,5.6,mandatory
1082599,1,0.1,5.7,mandatory
1082599,2,0.1,5.7,mandatory
1529293,1,0.1,5.6,mandatory
1529293,2,0.1,5.4,mandatory
1136564,1,0.1,5.6,mandatory
1136564,2,0.1,5.7,mandatory
1473474,1,0.1,5.6,mandatory
1473474,2,0.1,5.6,mandatory
981005,1,0.1,5.6,mandatory
981005,2,0.1,5.6,mandatory
733997,1,0.1,5.6,mandatory
733997,2,0.1,5.6,mandatory
1216538,1,0.1,5.6,mandatory
1216538,2,0.1,5.6,mandatory
1216492,1,0.1,5.6,mandatory
1216492,2,0.1,5.7,mandatory
548317,1,0.1,5.6,mandatory
548317,2,0.1,5.6,mandatory
1535463,1,0.1,5.6,mandatory
1535463,2,0.1,5.6,mandatory
829809,1,0.1,5.6,mandatory
829809,2,0.1,5.7,mandatory
1426290,1,0.1,5.6,mandatory
1426290,2,0.1,5.6,mandatory
1359519,1,0.1,5.6,mandatory
392209,1,0.1,5.6,mandatory
392209,2,0.1,5.6,mandatory
1216543,1,0.1,5.7,mandatory
1216543,2,0.1,5.6,mandatory
419144,1,0.1,5.6,mandatory
419144,2,0.1,5.6,mandatory
501246,1,0.1,5.6,mandatory
501246,2,0.1,5.6,mandatory
1082624,1,0.1,5.6,mandatory
1082624,2,0.1,5.6,mandatory
980907,1,0.1,5.6,mandatory
980907,2,0.1,5.6,mandatory
1304077,1,0.1,5.6,mandatory
1304077,2,0.1,5.6,mandatory
335997,1,0.1,5.6,mandatory
335997,2,0.1,5.6,mandatory
1178431,1,0.1,5.6,mandatory
1178431,2,0.1,5.6,mandatory
729289,1,0.1,5.6,mandatory
729289,2,0.1,5.6,mandatory
1304098,1,0.1,5.7,mandatory
1304098,2,0.1,5.6,mandatory
598023,1,0.1,5.6,mandatory
598023,2,0.1,5.6,mandatory
1216514,1,0.1,5.6,mandatory
1216514,2,0.1,5.6,mandatory
829761,1,0.1,5.6,mandatory
829761,2,0.1,5.6,mandatory
501211,1,0.1,5.6,mandatory
501211,2,0.1,5.6,mandatory
1473458,1,0.1,5.7,mandatory
1473458,2,0.1,5.6,mandatory
392198,1,0.1,5.6,mandatory
392198,2,0.1,5.6,mandatory
419113,1,0.1,5.6,mandatory
419113,2,0.1,5.6,mandatory
1178427,1,0.1,5.6,mandatory
1178427,2,0.1,5.6,mandatory
1304061,1,0.1,5.6,mandatory
1304061,2,0.1,5.7,mandatory
980911,1,0.1,5.6,mandatory
980911,2,0.1,5.7,mandatory
1529303,1,0.1,5.7,mandatory
1529303,2,0.1,5.6,mandatory
829777,1,0.1,5.6,mandatory
829777,2,0.1,5.6,mandatory
1216502,1,0.1,5.6,mandatory
1216502,2,0.1,5.6,mandatory
598035,1,0.1,5.8,mandatory
598035,2,0.1,5.6,mandatory
501207,1,0.1,5.6,mandatory
501207,2,0.1,5.6,mandatory
1136620,1,0.1,5.7,mandatory
1136620,2,0.1,5.7,mandatory
1426286,1,0.1,5.6,mandatory
1426286,2,0.1,5.6,mandatory
1426269,1,0.1,5.6,mandatory
1426269,2,0.1,5.7,mandatory
734045,1,0.1,5.6,mandatory
734045,2,0.1,5.6,mandatory
598062,1,0.1,5.6,mandatory
598062,2,0.1,5.6,mandatory
1082632,1,0.1,5.6,mandatory
1082632,2,0.1,5.6,mandatory
501250,1,0.1,5.6,mandatory
501250,2,0.1,5.6,mandatory
419152,1,0.1,5.6,mandatory
419152,2,0.1,5.7,mandatory
419125,1,0.1,5.6,mandatory
419125,2,0.1,5.6,mandatory
501227,1,0.1,5.6,mandatory
501227,2,0.1,5.6,mandatory
1082645,1,0.1,5.8,mandatory
1082645,2,0.1,5.6,mandatory
1473481,1,0.1,5.6,mandatory
1473481,2,0.1,0.7,mandatory
1136591,1,0.1,5.6,mandatory
1136591,2,0.1,5.6,mandatory
829757,1,0.1,5.7,mandatory
829757,2,0.1,5.6,mandatory
1216522,1,0.1,5.7,mandatory
1216522,2,0.1,5.6,mandatory
598015,1,0.1,5.6,mandatory
598015,2,0.1,5.6,mandatory
1304104,1,0.1,5.6,mandatory
1304104,2,0.1,5.6,mandatory
1529289,1,0.1,5.6,mandatory
1529289,2,0.1,5.7,mandatory
1175370,1,0.1,5.6,mandatory
1175370,2,0.1,5.6,mandatory
1529266,1,0.1,5.6,mandatory
1529266,2,0.1,5.6,mandatory
1178407,1,0.1,5.6,mandatory
1178407,2,0.1,5.6,mandatory
729315,1,0.1,5.7,mandatory
729315,2,0.1,5.7,mandatory
980931,1,0.1,5.7,mandatory
980931,2,0.1,5.6,mandatory
1082612,1,0.1,5.6,mandatory
1082612,2,0.1,5.7,mandatory
501270,1,0.1,5.6,mandatory
501270,2,0.1,5.7,mandatory
1473439,1,0.1,5.7,mandatory
1473439,2,0.1,5.6,mandatory
598042,1,0.1,5.6,mandatory
598042,2,0.1,5.6,mandatory
1422123,1,0.1,5.6,mandatory
1422123,2,0.1,5.6,mandatory
1359485,1,0.1,5.6,mandatory
1359485,2,0.1,5.7,mandatory
1527690,1,0.1,5.7,mandatory
1527690,2,0.1,5.6,mandatory
980989,1,0.1,5.6,mandatory
980989,2,0.1,2.6,mandatory
1136600,1,0.1,5.6,mandatory
1136600,2,0.1,5.6,mandatory
1254090,1,0.1,5.7,mandatory
1254090,2,0.1,5.6,mandatory
419164,1,0.1,5.6,mandatory
419164,2,0.1,5.7,mandatory
501266,1,0.1,5.6,mandatory
501266,2,0.1,5.6,mandatory
1082604,1,0.1,5.6,mandatory
1082604,2,0.1,5.6,mandatory
1422135,1,0.1,5.6,mandatory
1422135,2,0.1,5.6,mandatory
598054,1,0.1,5.6,mandatory
598054,2,0.1,5.6,mandatory
1527686,1,0.1,3.2,mandatory
1527686,2,0.1,3.2,mandatory
1359539,1,0.1,5.6,mandatory
1359539,2,0.1,5.6,mandatory
1254069,1,0.1,5.6,mandatory
1254069,2,0.1,5.6,mandatory
1359493,1,0.1,5.7,mandatory
1359493,2,0.1,5.6,mandatory
392229,1,0.1,5.6,mandatory
392229,2,0.1,5.6,mandatory
1254086,1,0.1,5.6,mandatory
1254086,2,0.1,5.6,mandatory
1136616,1,0.1,5.6,mandatory
1136616,2,0.1,5.6,mandatory
501231,1,0.1,5.6,mandatory
501231,2,0.1,5.6,mandatory
1473478,1,0.1,5.6,mandatory
1473478,2,0.1,5.6,mandatory
1136568,1,0.1,5.6,mandatory
1136568,2,0.1,5.6,mandatory
419133,1,0.1,5.8,mandatory
419133,2,0.1,5.6,mandatory
598003,1,0.1,5.6,mandatory
598003,2,0.1,5.6,mandatory
1216534,1,0.1,5.6,mandatory
1216534,2,0.1,5.6,mandatory
829741,1,0.1,5.6,mandatory
829741,2,0.1,5.6,mandatory
1136587,1,0.1,5.6,mandatory
1136587,2,0.1,5.6,mandatory
1473497,1,0.1,5.6,mandatory
1473497,2,0.1,5.6,mandatory
981009,1,0.1,5.6,mandatory
981009,2,0.1,5.6,mandatory
1175366,1,0.1,5.6,mandatory
1175366,2,0.1,5.6,mandatory
1082595,1,0.1,5.6,mandatory
1082595,2,0.1,5.6,mandatory
1304112,1,0.1,5.6,mandatory
1304112,2,0.1,5.6,mandatory
980927,1,0.1,5.6,mandatory
980927,2,0.1,5.7,mandatory
1304057,1,0.1,5.7,mandatory
1304057,2,0.1,5.6,mandatory
729303,1,0.1,5.6,mandatory
729303,2,0.1,5.6,mandatory
1178411,1,0.1,5.7,mandatory
1178411,2,0.1,5.6,mandatory
1529270,1,0.1,5.6,mandatory
1529270,2,0.1,5.7,mandatory
548360,1,0.1,5.6,mandatory
548360,2,0.1,5.6,mandatory
1422119,1,0.1,5.6,mandatory
1422119,2,0.1,5.6,mandatory
1082628,1,0.1,5.6,mandatory
1082628,2,0.1,5.6,mandatory
419148,1,0.1,5.7,mandatory
419148,2,0.1,5.6,mandatory
829805,1,0.1,5.8,mandatory
829805,2,0.1,5.7,mandatory
1254100,1,0.1,5.6,mandatory
1254100,2,0.1,5.6,mandatory
392205,1,0.1,5.6,mandatory
392205,2,0.1,5.7,mandatory
1426273,1,0.1,5.6,mandatory
1426273,2,0.1,5.7,mandatory
1359515,1,0.1,5.7,mandatory
1359515,2,0.1,5.6,mandatory
1473511,1,0.1,5.6,mandatory
1473511,2,0.1,5.6,mandatory
1216518,1,0.1,5.6,mandatory
1216518,2,0.1,5.7,mandatory
548337,1,0.1,5.6,mandatory
548337,2,0.1,5.6,mandatory
392194,1,0.1,5.7,mandatory
392194,2,0.1,5.6,mandatory
1473454,1,0.1,5.6,mandatory
1473454,2,0.1,5.6,mandatory
729285,1,0.1,5.6,mandatory
729285,2,0.1,5.6,mandatory
1304094,1,0.1,5.7,mandatory
1304094,2,0.1,5.7,mandatory
1359542,1,0.1,5.6,mandatory
1359542,2,0.1,5.6,mandatory
548321,1,0.1,5.6,mandatory
548321,2,0.1,5.6,mandatory
598039,1,0.1,5.6,mandatory
598039,2,0.1,5.6,mandatory
